버스정류소명,버스정류소ID
문정시영가락프라자아파트,24352
가락2동프라자아파트,24353
가락2동프라자아파트,24354
극동아파트,24355
가락2동극동아파트,24356
가락동극동아파트,24357
가락동쌍용아파트앞,24358
가주초등학교,24359
성동구치소,24360
가락2동주민센터,24361
가락2동주민센터,24362
가락시장.가락시장역,24363
문정로데오거리입구,24364
문정1동주민센터.로데오거리,24365
건너말공원입구,24366
가락대림아파트,24367
샛별어린이공원입구,24368
송파경찰서,24369
가락동쌍용아파트,24370
가락대림아파트,24371
신가초등학교,24372
신가초등학교,24373
석촌중학교후문,24374
석촌중학교후문,24375
포레나송파,24376
경찰병원.KT가락지사,24377
경찰병원.KT가락지사,24378
가락시장역4번출구.제일오피스텔,24380
가락시장.가락시장역,24385
가락소매시장,24386
가락축협공판장,24387
가락시장․헬리오시티,24388
가락시장가락시영아파트,24389
서울시농수산물공사,24390
백제고분,24391
문정동대우아파트,24392
토성오거리,24393
풍납토성서성벽,24394
가락시장동문,24395
올림픽공원,24396
풍납동강변현대아파트,24397
홍이공원,24400
홍이공원,24401
송파파크센트럴,24402
거여역7번출구,24403
거여역6번출구,24404
풍납2동주민센터,24406
복정역환승주차장,24407
오륜사거리,24408
복정역,24410
힐스테이트송파.송파더센트레,24418
송파더센트레.힐스테이트송파,24419
복정역,24420
남한산성입구,24429
서울아산병원장례식장,24430
갑을.미성아파트,24431
송파배드민턴체육관,24432
풍납중학교앞,24434
복정역3번출구,24435
새마을시장,24436
잠실트리지움,24437
잠실현대아파트,24438
위례송파더센트레.송파푸르지오,24441
위례송파푸르지오.송파더센트레,24443
가락시장역5번출구,24444
송파.잠실세무서,24445
장지공영차고지,24446
장지공영차고지,24447
아이코리아,24448
송파파인타운11단지,24449
송파파인타운7단지,24450
송파파인타운10단지.13단지,24451
송파파인타운8단지.9단지,24452
송파구립산모건강증진센터,24453
장지동주민센터앞,24454
장지동주민센터.송파파인타운1단지,24455
잠실여고후문,24456
건영아파트앞,24457
신천역앞,24458
가락래미안앞,24459
서울버스종점,24460
서울버스종점,24461
송파파인타운2단지.구립송파복지센터,24462
송파파인타운3단지.한림예고,24463
송파글마루도서관.버들어린이집,24464
송파글마루도서관.버들어린이집,24465
문현고등학교.송파파인타운5단지,24466
문현고등학교,24467
풍납현대아파트,24468
문정3차푸르지오아파트.송파파인타운1단지,24469
문정3차푸르지오아파트.송파파인타운1단지,24470
아이코리아앞,24471
가든파이브,24472
가든파이브,24473
장지역가든파이브,24475
장지역가든파이브,24476
가든파이브공구상가,24477
가든파이브공구상가,24478
잠실대교전망카페,24479
잠실대교전망카페,24480
석촌호수서호사거리,24481
석촌호수서호사거리,24482
미켈란호수가아파트,24483
미켈란호수가아파트,24484
호수임광아파트,24485
호수임광아파트,24486
송파파인타운아파트11단지,24487
송파파인타운아파트11단지,24488
문정중학교후문,24489
문정동래미안아파트남문,24490
파크데일아파트입구,24491
위례신도시24단지앞,24492
송파더센트레.송례초앞,24493
송파더센트레.송례중앞,24494
위례신도시24단지앞,24495
송파푸르지오시티.한화오벨리스크,24496
송파푸르지오시티.한화오벨리스크,24497
파크데일아파트입구,24498
영파여고.강동구청역,24500
위례서로.신도시24단지,24653
위례서로.신도시24단지,24654
복정역,24658
잠실역,24998
상일초교,25001
상일초교,25002
초이동,25003
초이동,25004
강동자이.프라자아파트,25005
강동자이·프라자아파트,25006
둔촌2동주민센터,25007
둔촌2동주민센터,25008
길동사거리.강동세무서,25009
길동사거리.강동세무서,25010
강동역,25011
강동역,25012
강동공영차고지,25101
강동공영차고지,25102
고덕리엔파크1단지,25103
고덕리엔파크1단지,25104
해뜨는주유소,25105
해뜨는주유소,25106
고덕천교차로,25107
고덕천교차로,25108
고덕자이.고덕천물놀이장,25109
고덕주공3단지,25110
고덕자이,25111
고덕주공6단지,25112
GS강동자이아파트.둔촌동프라자아파트,25117
둔촌동프라자아파트.GS강동자이아파트,25118
둔촌푸르지오아파트,25119
둔촌푸르지오아파트,25120
길동주민센터.서울양병원,25121
둔촌2동주민센터.서울양병원,25122
길동사거리.강동세무서,25123
길동사거리.강동세무서,25124
강동역1번출구.동신중학교,25125
강동역(동신중학교),25126
천호역5번출구.천호사거리,25127
천호역6번출구.천호사거리,25128
상일동역4번출구.센트럴푸르지오,25131
상일동역6번출구.고덕아르테온,25132
상일동역1번출구,25133
상일동역4번출구,25134
고덕주공2단지,25135
고덕주공2단지,25136
고덕평생학습관.온조대왕체육관,25137
고덕평생학습관.온조대왕체육관,25138
고덕역,25139
고덕역,25140
배재중고등학교,25141
배재중고등학교,25142
동부기술교육원.장애인종합복지관,25143
동부기술교육원.장애인종합복지관,25144
명일초등학교,25145
명일초등학교,25146
암사3동주민센터(강동롯데캐슬퍼스트),25147
암사3동주민센터프라이어팰리스,25148
강일중.선사고,25149
강일중.선사고,25150
신암중학교,25151
신암중학교,25152
삼성광나루아파트.암사동유적,25153
삼성광나루아파트.암사동유적,25154
암사역선사현대아파트,25155
암사역2번출구.암사종합시장,25156
천호동공원,25157
천호동공원,25158
친구병원,25159
친구병원,25160
천호역2번출구.현대백화점,25161
천호역3번출구.현대백화점,25162
천호역,25163
강동구청역1번출구.영파여고,25164
상일동역,25165
상일동역,25166
고덕초등학교,25167
고덕초등학교,25168
고덕중학교,25169
고덕중학교,25170
광문고.서울컨벤션고,25171
광문고.서울컨벤션고,25172
고덕아이파크아파트,25173
고덕아이파크아파트,25174
고덕1동주민센터,25175
고덕1동주민센터,25176
강동경희대병원.명일동이마트,25177
강동아트센터.강동경희대병원,25178
강동아트센터.강동경희대병원후문,25179
한영중고한영외고,25180
한영중고한영외고,25181
길동자연생태공원,25182
길동자연생태공원,25183
일자산입구.둔촌도서관,25184
일자산입구.둔촌도서관,25185
서부입구,25186
동북고등학교,25187
오륜교회앞,25188
보훈병원,25190
보훈병원,25191
약수터,25192
약수터,25193
명일여자고등학교,25194
명일여자고등학교,25195
길동성당,25196
길동성당,25197
길동신동아아파트,25198
길동신동아아파트,25199
보훈회관,25204
보훈회관,25205
대순진리회,25210
대순진리회,25211
성내2동주민센터,25212
성내2동주민센터,25213
성내삼성청구아파트,25214
성내삼성청구아파트,25215
성내주유소,25216
성내주유소,25217
강동농협,25218
강동농협,25219
참잘함한방병원,25220
참잘함한방병원,25221
천동초등학교,25222
천동초등학교,25223
강동성심병원(동신중학교),25224
강동성심병원(동신중학교),25225
조은마디병원,25226
조은마디병원,25227
"JYP엔터테인먼트,윤선생영어교실",25230
"JYP엔터테인먼트,윤선생영어교실",25231
명일역3번출구,25232
명일역2번출구,25233
명일역1번출구.명일전통시장,25234
명일역4번출구.명일전통시장,25235
굽은다리사거리,25236
굽은다리사거리,25237
십자성마을,25238
십자성마을,25239
길동역1번출구,25240
길동역3번출구,25241
서울프라임한방병원,25242
서울프라임한방병원,25243
강동리바트,25244
동명약국앞,25245
둔촌동역4번출구,25246
둔촌동역2번출구,25247
서울성내동우체국,25248
한국전력공사강동송파지사,25249
고덕자이.상일여고,25250
고덕자이.상일여고,25251
상일1동주민센터.고덕사회체육센터,25252
상일1동주민센터.롯데캐슬베네루체,25253
고덕주공4단지,25254
고덕주공4단지,25255
강동고등학교,25256
강동고등학교,25257
한영중고한영외고,25259
명일동현대아파트,25260
한영중고한영외고,25261
고덕삼환.주공9단지아파트,25262
고덕삼환.주공9단지아파트,25263
명일여자고등학교,25264
명일여자고등학교,25265
명일1동주민센터,25266
명일1동주민센터,25267
강동구청,25281
강동구청,25282
강동보건소앞,25283
강동보건소건너 ,25284
성내동미주아파트,25285
성내동미주아파트,25286
서울장애인복지관,25287
서울장애인복지관,25288
명일동신동아아파트,25289
명일동신동아아파트,25290
상일동주몽재활원,25297
상일동주몽재활원,25298
보훈병원,25302
보훈병원,25303
강동첨단업무단지.상일여고입구,25309
강동첨단업무단지.상일여고입구,25310
천동초교입구사거리,25311
천동초교입구사거리,25312
강동구청역농협중앙회,25313
성내구립도서관.사회적경제지원센터,25314
성내구립도서관.사회적경제지원센터,25315
강일리버파크6단지,25317
강일동주민센터,25318
강일동 주민센터,25319
강일리버파크4단지.2단지,25320
강일리버파크2단지.4단지,25321
강일고등학교.강일리버파크7단지,25322
강일고등학교.강일리버파크7단지,25323
강일리버파크6단지,25324
강일초등학교,25326
강일초등학교,25327
강일리버파크9단지.10단지,25328
강일리버파크10단지.9단지,25329
강일리버파크8단지,25332
강일리버파크8단지,25333
강일리버파크4단지.5단지,25334
강일리버파크5단지.4단지,25335
강일리버파크1단지.3단지,25336
강일리버파크3단지.1단지,25337
하남고등학교,25338
강일리버파크9단지후문,25339
강일리버파크9단지후문,25340
강동공영차고지,25341
강일역.고덕리엔파크2단지.3단지,25342
강일역.고덕리엔파크3단지.2단지,25343
고덕리엔파크2단지,25344
강명초등학교.고덕리엔파크3단지,25345
강명초등학교.고덕리엔파크3단지,25346
고덕리엔파크2단지,25347
굽은다리역구민회관.강동홈플러스,25348
굽은다리역구민회관.강동홈플러스,25349
삼성엔지니어링,25350
삼성엔지니어링,25351
고덕리엔파크3단지,25352
고덕리엔파크3단지,25353
천동초교삼거리,25357
천동초교삼거리,25358
동아하이빌,25359
동아하이빌,25360
천일초교사거리,25361
천일초교사거리,25362
천일중.구강사,25363
천일중.구강사,25364
상일동주민센터,25365
상일동주민센터.주공4단지,25366
고현초등학교.고덕센트럴아이파크,25367
고현초등학교.고덕숲아이파크,25368
현대토파즈아파트,25369
채선당앞,25370
서울시동부기술교육원.명덕초교,25371
아남.대우아파트,25372
강동롯데캐슬퍼스트아파트,25373
고덕한양아파트,25603
천호우체국,25616
강동구청,25617
천호우성아파트,25625
성덕중고등학교,25643
성덕중고등학교,25644
강동농협,25650
강동농협,25651
천호우성아파트,25653
천호초교입구사거리,25654
천호시장,25657
천호초교입구사거리,25658
